"automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.896","0.781","0.999","0.9","13.231320529734727","0.991","0","0.0","interacts with","NDC80 (interacts with) SPC25","0","false","interacts with","NDC80 (interacts with) SPC25"
"0.97","0.955","0.999","0.0","33.72751561478043","0.491","0","0.0","interacts with","NDC80 (interacts with) NEK2","0","false","interacts with","NDC80 (interacts with) NEK2"
"0.589","0.13","0.627","0.0","1216.0","0.0","0","0.0","interacts with","NDN (interacts with) PEG3","0","false","interacts with","NDN (interacts with) PEG3"
"0.405","0.062","0.666","0.0","408.0","0.449","0","0.0","interacts with","NDN (interacts with) NSMCE4A","0","false","interacts with","NDN (interacts with) NSMCE4A"
"0.482","0.054","0.499","0.0","133.411795358464","0.061","0","0.0","interacts with","NDST2 (interacts with) SULF1","0","false","interacts with","NDST2 (interacts with) SULF1"
"0.499","0.0","0.499","0.0","378.5252303100439","0.0","0","0.0","interacts with","NDST2 (interacts with) PLAU","0","false","interacts with","NDST2 (interacts with) PLAU"
"0.335","0.062","0.932","0.9","327.8064805676301","0.0","0","0.0","interacts with","NDST2 (interacts with) SDC1","0","false","interacts with","NDST2 (interacts with) SDC1"
"0.517","0.75","0.874","0.0","93.21503372697795","0.0","0","0.0","interacts with","NEK2 (interacts with) NUF2","0","false","interacts with","NEK2 (interacts with) NUF2"
"0.103","0.595","0.622","0.0","23.68805380184703","0.0","0","0.0","interacts with","NEK2 (interacts with) SPC25","0","false","interacts with","NEK2 (interacts with) SPC25"
"0.625","0.86","0.945","0.0","45.682666175160634","0.0","0","0.0","interacts with","NEK2 (interacts with) TPX2","0","false","interacts with","NEK2 (interacts with) TPX2"
"0.095","0.836","0.846","0.0","30.588644707521972","0.0","0","0.0","interacts with","NEK2 (interacts with) SHCBP1","0","false","interacts with","NEK2 (interacts with) SHCBP1"
"0.403","0.879","0.924","0.0","77.85921093266381","0.0","0","0.0","interacts with","NEK2 (interacts with) RRM2","0","false","interacts with","NEK2 (interacts with) RRM2"
"0.122","0.448","0.513","0.0","39.929407066185604","0.077","0","0.0","interacts with","NEK2 (interacts with) RAD54L","0","false","interacts with","NEK2 (interacts with) RAD54L"
"0.34","0.515","0.666","0.0","36.96850782650208","0.0","0","0.0","interacts with","NEK2 (interacts with) SPC24","0","false","interacts with","NEK2 (interacts with) SPC24"
"0.237","0.717","0.775","0.0","32.93554723771098","0.0","0","0.0","interacts with","NEK2 (interacts with) UHRF1","0","false","interacts with","NEK2 (interacts with) UHRF1"
"0.603","0.74","0.892","0.0","26.980367155696744","0.0","0","0.0","interacts with","NEK2 (interacts with) PTTG1","0","false","interacts with","NEK2 (interacts with) PTTG1"
"0.603","0.878","0.907","0.0","28.00414796581749","0.0","0","0.597","interacts with","NEK2 (interacts with) TTK","0","false","interacts with","NEK2 (interacts with) TTK"
"0.528","0.886","0.919","0.0","20.89561664078326","0.127","0","0.575","interacts with","NEK2 (interacts with) PBK","0","false","interacts with","NEK2 (interacts with) PBK"
"0.517","0.919","0.959","0.0","51.135234327233775","0.0","0","0.0","interacts with","NEK2 (interacts with) TOP2A","0","false","interacts with","NEK2 (interacts with) TOP2A"
"0.316","0.071","0.782","0.0","847.128052291074","0.684","0","0.0","interacts with","NHP2L1 (interacts with) SNW1","0","false","interacts with","NHP2L1 (interacts with) SNW1"
"0.252","0.281","0.439","0.0","595.8056448392663","0.0","0","0.0","interacts with","NHP2L1 (interacts with) PSME3","0","false","interacts with","NHP2L1 (interacts with) PSME3"
"0.868","0.178","0.999","0.9","341.1491853421158","0.986","0","0.0","interacts with","NHP2L1 (interacts with) SNRNP200","0","false","interacts with","NHP2L1 (interacts with) SNRNP200"
"0.155","0.605","0.767","0.0","333.60060026380546","0.346","0","0.0","interacts with","NHP2L1 (interacts with) RPL27A","0","false","interacts with","NHP2L1 (interacts with) RPL27A"
"0.28","0.593","0.889","0.0","292.6473445543877","0.522","0","0.0","interacts with","NHP2L1 (interacts with) RPL5",,"false","interacts with","NHP2L1 (interacts with) RPL5"
"0.363","0.15","0.436","0.0","1763.0968007411932","0.0","0","0.0","interacts with","NLGN1 (interacts with) PCDH10","0","false","interacts with","NLGN1 (interacts with) PCDH10"
"0.367","0.104","0.409","0.0","353.9551412700475","0.0","0","0.0","interacts with","NLGN1 (interacts with) SLITRK5","0","false","interacts with","NLGN1 (interacts with) SLITRK5"
"0.433","0.097","0.466","0.0","699.4225199327444","0.0","0","0.0","interacts with","NLGN1 (interacts with) SEMA5A","0","false","interacts with","NLGN1 (interacts with) SEMA5A"
"0.396","0.084","0.423","0.0","727.4983255918588","0.0","0","0.0","interacts with","NLGN1 (interacts with) SLITRK4","0","false","interacts with","NLGN1 (interacts with) SLITRK4"
"0.604","0.0","0.604","0.0","1623.9999999999998","0.0","0","0.0","interacts with","NPRL2 (interacts with) VILL","0","false","interacts with","NPRL2 (interacts with) VILL"
"0.691","0.0","0.691","0.0","813.9999999999999","0.0","0","0.0","interacts with","NPRL2 (interacts with) ZNF404","0","false","interacts with","NPRL2 (interacts with) ZNF404"
"0.464","0.077","0.484","0.0","234.07668071934955","0.0","0","0.0","interacts with","NQO1 (interacts with) PLAU","0","false","interacts with","NQO1 (interacts with) PLAU"
"0.678","0.062","0.658","0.6","544.6328351408381","0.0","0","0.809","interacts with","NR3C2 (interacts with) PGR","0","false","interacts with","NR3C2 (interacts with) PGR"
"0.567","0.0","0.567","0.0","178.0899699800861","0.0","0","0.0","interacts with","NT5E (interacts with) SPP1","0","false","interacts with","NT5E (interacts with) SPP1"
"0.659","0.06","0.666","0.0","186.42287036857624","0.0","0","0.0","interacts with","NT5E (interacts with) RUNX2","0","false","interacts with","NT5E (interacts with) RUNX2"
"0.448","0.0","0.448","0.0","814.0","0.0","0","0.0","interacts with","NUDT11 (interacts with) NUDT6","0","false","interacts with","NUDT11 (interacts with) NUDT6"
"0.499","0.25","0.608","0.0","148.73834468858175","0.0","0","0.0","interacts with","NUF2 (interacts with) TUBGCP3","0","false","interacts with","NUF2 (interacts with) TUBGCP3"
"0.095","0.473","0.503","0.0","88.05774552368374","0.0","0","0.0","interacts with","NUF2 (interacts with) UHRF1","0","false","interacts with","NUF2 (interacts with) UHRF1"
"0.167","0.566","0.63","0.0","120.28741087031183","0.058","0","0.0","interacts with","NUF2 (interacts with) RAD54L","0","false","interacts with","NUF2 (interacts with) RAD54L"
"0.539","0.278","0.653","0.0","154.12690160023354","0.0","0","0.0","interacts with","NUF2 (interacts with) SKA2","0","false","interacts with","NUF2 (interacts with) SKA2"
"0.0","0.762","0.762","0.0","79.87470079417452","0.0","0","0.0","interacts with","NUF2 (interacts with) SHCBP1","0","false","interacts with","NUF2 (interacts with) SHCBP1"
"0.406","0.736","0.836","0.0","253.31364636132412","0.0","0","0.0","interacts with","NUF2 (interacts with) RRM2","0","false","interacts with","NUF2 (interacts with) RRM2"
"0.518","0.806","0.902","0.0","162.52963598596142","0.0","0","0.0","interacts with","NUF2 (interacts with) PTTG1","0","false","interacts with","NUF2 (interacts with) PTTG1"
"0.538","0.855","0.931","0.0","283.5902252065077","0.056","0","0.0","interacts with","NUF2 (interacts with) TOP2A","0","false","interacts with","NUF2 (interacts with) TOP2A"
"0.511","0.899","0.949","0.0","109.0720001044597","0.0","0","0.0","interacts with","NUF2 (interacts with) TPX2","0","false","interacts with","NUF2 (interacts with) TPX2"
"0.413","0.919","0.95","0.0","36.06631146631145","0.0","0","0.0","interacts with","NUF2 (interacts with) PBK","0","false","interacts with","NUF2 (interacts with) PBK"
"0.781","0.927","0.991","0.0","103.94172707355499","0.496","0","0.0","interacts with","NUF2 (interacts with) TTK","0","false","interacts with","NUF2 (interacts with) TTK"
"0.994","0.374","0.999","0.9","61.06198848164571","0.887","0","0.0","interacts with","NUF2 (interacts with) SPC24","0","false","interacts with","NUF2 (interacts with) SPC24"
"0.964","0.835","0.999","0.9","39.41742636834058","0.987","0","0.0","interacts with","NUF2 (interacts with) SPC25","0","false","interacts with","NUF2 (interacts with) SPC25"
"0.642","0.0","0.962","0.9","167.1831091213154","0.0","0","0.0","interacts with","NUMA1 (interacts with) TPX2","0","false","interacts with","NUMA1 (interacts with) TPX2"
"0.295","0.184","0.4","0.0","447.85081924136017","0.0","0","0.0","interacts with","OGN (interacts with) SFRP4","0","false","interacts with","OGN (interacts with) SFRP4"
"0.425","0.0","0.425","0.0","728.913441108024","0.0","0","0.0","interacts with","OGN (interacts with) SPP1","0","false","interacts with","OGN (interacts with) SPP1"
"0.458","0.0","0.457","0.0","698.2048879371041","0.0","0","0.0","interacts with","OGN (interacts with) RUNX2","0","false","interacts with","OGN (interacts with) RUNX2"
"0.839","0.51","0.964","0.9","54.05595032705846","0.0","0","0.641","interacts with","OGN (interacts with) OMD","0","false","interacts with","OGN (interacts with) OMD"
"0.442","0.0","0.442","0.0","893.1172477948763","0.0","0","0.0","interacts with","OMD (interacts with) SPP1","0","false","interacts with","OMD (interacts with) SPP1"
"0.359","0.0","0.581","0.0","1950.1066031964701","0.372","0","0.0","interacts with","P4HB (interacts with) TXNL1","0","false","interacts with","P4HB (interacts with) TXNL1"
"0.349","0.091","0.409","0.0","511.9104212895899","0.081","0","0.0","interacts with","P4HB (interacts with) VDAC1","0","false","interacts with","P4HB (interacts with) VDAC1"
"0.453","0.062","0.465","0.0","336.9416716396207","0.0","0","0.0","interacts with","P4HB (interacts with) PLOD2","0","false","interacts with","P4HB (interacts with) PLOD2"
"0.4","0.088","0.43","0.0","3075.773104874552","0.0","0","0.0","interacts with","P4HB (interacts with) RRM2","0","false","interacts with","P4HB (interacts with) RRM2"
"0.414","0.062","0.436","0.0","791.2094135242492","0.057","0","0.0","interacts with","P4HB (interacts with) TGM2","0","false","interacts with","P4HB (interacts with) TGM2"
"0.304","0.065","0.459","0.0","923.7952143014141","0.235","0","0.0","interacts with","P4HB (interacts with) YWHAZ","0","false","interacts with","P4HB (interacts with) YWHAZ"
"0.361","0.434","0.629","0.0","756.6542459805464","0.056","0","0.0","interacts with","P4HB (interacts with) SEC62","0","false","interacts with","P4HB (interacts with) SEC62"
"0.507","0.098","0.536","0.0","4.0","0.0","0","0.0","interacts with","PABPC5 (interacts with) TMEM132C","0","false","interacts with","PABPC5 (interacts with) TMEM132C"
"0.416","0.0","0.416","0.0","652.647927867456","0.0","0","0.0","interacts with","PAFAH1B2 (interacts with) TPX2","0","false","interacts with","PAFAH1B2 (interacts with) TPX2"
"0.184","0.0","0.702","0.65","262.0378762821643","0.0","0","0.0","interacts with","PAFAH1B2 (interacts with) PLA2G4C","0","false","interacts with","PAFAH1B2 (interacts with) PLA2G4C"
"0.475","0.062","0.487","0.0","814.0","0.0","0","0.0","interacts with","PAPLN (interacts with) PEX11A","0","false","interacts with","PAPLN (interacts with) PEX11A"
"0.93","0.146","0.957","0.0","827.1238708491625","0.341","0","0.0","interacts with","PAX6 (interacts with) SIX3","0","false","interacts with","PAX6 (interacts with) SIX3"
"0.538","0.0","0.554","0.0","455.2737007123864","0.076","0","0.0","interacts with","PAX6 (interacts with) WT1","0","false","interacts with","PAX6 (interacts with) WT1"
"0.406","0.0","0.406","0.0","962.6515386369583","0.0","0","0.0","interacts with","PAX6 (interacts with) SEMA5A","0","false","interacts with","PAX6 (interacts with) SEMA5A"
"0.123","0.726","0.75","0.0","3.305323193737395","0.0","0","0.0","interacts with","PBK (interacts with) SPC25","0","false","interacts with","PBK (interacts with) SPC25"
"0.379","0.926","0.953","0.0","7.936694677871149","0.057","0","0.0","interacts with","PBK (interacts with) TPX2","0","false","interacts with","PBK (interacts with) TPX2"
"0.241","0.81","0.85","0.0","10.131300666754388","0.0","0","0.0","interacts with","PBK (interacts with) SHCBP1","0","false","interacts with","PBK (interacts with) SHCBP1"
"0.393","0.936","0.959","0.0","51.84329546570927","0.0","0","0.0","interacts with","PBK (interacts with) RRM2","0","false","interacts with","PBK (interacts with) RRM2"
"0.537","0.947","0.974","0.0","15.921733821733818","0.0","0","0.0","interacts with","PBK (interacts with) TTK","0","false","interacts with","PBK (interacts with) TTK"
"0.304","0.684","0.775","0.0","19.895981883701406","0.058","0","0.0","interacts with","PBK (interacts with) RAD54L","0","false","interacts with","PBK (interacts with) RAD54L"
"0.374","0.908","0.94","0.0","23.051538158387224","0.0","0","0.0","interacts with","PBK (interacts with) PTTG1","0","false","interacts with","PBK (interacts with) PTTG1"
"0.556","0.982","0.992","0.0","62.6474926301024","0.0","0","0.0","interacts with","PBK (interacts with) TOP2A","0","false","interacts with","PBK (interacts with) TOP2A"
"0.123","0.53","0.57","0.0","10.15964738566469","0.0","0","0.0","interacts with","PBK (interacts with) SPC24","0","false","interacts with","PBK (interacts with) SPC24"
"0.162","0.733","0.767","0.0","8.902050859682838","0.0","0","0.0","interacts with","PBK (interacts with) UHRF1","0","false","interacts with","PBK (interacts with) UHRF1"
"0.535","0.076","0.551","0.0","3189.0843574770684","0.0","0","0.0","interacts with","PCDH10 (interacts with) PLCB1","0","false","interacts with","PCDH10 (interacts with) PLCB1"
"0.262","0.0","0.438","0.0","265.27216227925913","0.27","0","0.0","interacts with","PDGFC (interacts with) ST14","0","false","interacts with","PDGFC (interacts with) ST14"
"0.212","0.098","0.435","0.0","344.0573875470221","0.27","0","0.0","interacts with","PDGFC (interacts with) PLAU","0","false","interacts with","PDGFC (interacts with) PLAU"
"0.422","0.0","0.61","0.0","152.71406296823102","0.605","0","0.968","interacts with","PDK1 (interacts with) PDK4","0","false","interacts with","PDK1 (interacts with) PDK4"
"0.391","0.063","0.405","0.0","207.12258708366784","0.0","0","0.0","interacts with","PDK4 (interacts with) SLC7A1","0","false","interacts with","PDK4 (interacts with) SLC7A1"
"0.526","0.051","0.531","0.0","36.71759224287423","0.0","0","0.0","interacts with","PDK4 (interacts with) UCP2","0","false","interacts with","PDK4 (interacts with) UCP2"
"0.538","0.055","0.559","0.0","99.81344248855002","0.071","0","0.0","interacts with","PDK4 (interacts with) SREBF1","0","false","interacts with","PDK4 (interacts with) SREBF1"
"0.587","0.0","0.587","0.0","814.0","0.0","0","0.0","interacts with","PDS5B (interacts with) SPICE1","0","false","interacts with","PDS5B (interacts with) SPICE1"
"0.504","0.297","0.642","0.0","242.02985090935977","0.057","0","0.0","interacts with","PDS5B (interacts with) TTK","0","false","interacts with","PDS5B (interacts with) TTK"
"0.533","0.268","0.712","0.0","600.0378082416914","0.226","0","0.0","interacts with","PDS5B (interacts with) TOP2A","0","false","interacts with","PDS5B (interacts with) TOP2A"
"0.401","0.0","0.4","0.0","1047.6956364853772","0.0","0","0.0","interacts with","PER1 (interacts with) PEX3","0","false","interacts with","PER1 (interacts with) PEX3"
"0.441","0.062","0.453","0.0","1070.1553140324206","0.0","0","0.0","interacts with","PER1 (interacts with) RORB","0","false","interacts with","PER1 (interacts with) RORB"
"0.457","0.0","0.468","0.0","1464.3894688323685","0.061","0","0.0","interacts with","PEX1 (interacts with) RPL27A","0","false","interacts with","PEX1 (interacts with) RPL27A"
"0.788","0.054","0.804","0.0","569.3042504622999","0.102","0","0.0","interacts with","PEX1 (interacts with) PEX11A","0","false","interacts with","PEX1 (interacts with) PEX11A"
